date,city,lat,lon,pm25,pm10,no2,so2,co,o3,temp_c,humidity,wind_speed,rainfall_mm,aqi,risk_label
2024-02-16,Hyderabad,17.39,78.49,30.99,74.78,31.84,12.43,1.709,42.2,16.08,64.6,4.15,0.69,55.2,Moderate
2024-02-17,Hyderabad,17.39,78.49,45.02,67.99,31.93,11.98,1.327,45.28,20.2,15.0,2.27,0.0,103.2,Low
2024-02-18,Hyderabad,17.39,78.49,48.6,87.88,29.32,10.76,1.731,52.27,10.31,62.8,0.46,0.02,101.5,Low
2024-02-19,Hyderabad,17.39,78.49,37.48,63.15,20.01,8.76,1.604,36.64,12.88,41.6,3.4,1.26,61.8,Moderate
2024-02-20,Hyderabad,17.39,78.49,35.02,48.32,24.43,4.9,1.484,52.65,20.65,15.3,3.87,1.18,55.5,Low
2024-02-21,Hyderabad,17.39,78.49,57.59,89.52,30.76,15.44,1.813,56.54,16.67,50.1,1.61,0.55,111.4,Moderate
2024-02-22,Hyderabad,17.39,78.49,48.92,88.27,32.15,16.09,1.78,16.65,14.45,48.3,1.0,0.55,81.2,Moderate
2024-02-23,Hyderabad,17.39,78.49,37.57,60.9,35.75,8.73,1.746,39.53,16.58,25.2,2.43,1.16,69.9,Low
2024-02-24,Hyderabad,17.39,78.49,38.6,58.88,37.89,8.95,1.276,51.66,15.73,54.9,2.9,2.38,78.0,Low
2024-02-25,Hyderabad,17.39,78.49,51.03,103.62,34.24,10.47,1.77,43.14,18.18,49.3,1.81,0.61,89.1,Moderate
2024-02-26,Hyderabad,17.39,78.49,44.89,56.42,31.18,13.41,1.902,35.35,15.13,57.1,1.45,0.85,84.4,Moderate
2024-02-27,Hyderabad,17.39,78.49,44.63,62.29,29.81,12.66,1.517,52.1,17.27,28.9,3.08,0.35,87.6,Low
2024-02-28,Hyderabad,17.39,78.49,41.23,77.59,30.77,11.34,1.274,47.27,14.21,38.8,3.09,0.14,74.7,Low
2024-02-29,Hyderabad,17.39,78.49,58.55,108.65,34.32,13.62,2.19,27.62,20.05,35.6,0.68,0.31,118.6,Moderate
2024-03-01,Hyderabad,17.39,78.49,38.42,51.08,37.09,6.8,1.767,47.97,17.3,52.2,1.22,1.61,77.6,Moderate
2024-03-02,Hyderabad,17.39,78.49,42.59,65.41,26.01,11.79,1.927,39.26,16.03,42.5,2.12,1.0,84.9,Low
2024-03-03,Hyderabad,17.39,78.49,41.93,76.15,30.12,11.54,1.633,41.97,14.75,35.5,1.77,1.21,75.3,Low
2024-03-04,Hyderabad,17.39,78.49,43.5,65.7,27.01,13.7,1.481,31.22,15.67,71.5,2.73,0.06,90.5,Low
2024-03-05,Hyderabad,17.39,78.49,35.31,53.0,31.95,9.32,1.944,46.6,19.0,42.9,3.07,0.07,63.4,Low
2024-03-06,Hyderabad,17.39,78.49,26.35,59.02,33.11,8.97,1.685,45.03,20.72,67.6,4.59,4.14,55.5,Low
2024-03-07,Hyderabad,17.39,78.49,23.82,38.19,26.53,10.92,1.506,36.41,20.24,63.8,2.89,2.61,45.8,Low
2024-03-08,Hyderabad,17.39,78.49,35.94,56.26,28.44,19.46,1.374,38.98,16.94,40.6,3.53,0.25,68.2,Low
2024-03-09,Hyderabad,17.39,78.49,57.04,94.2,35.12,11.82,1.973,51.03,17.8,23.8,0.71,1.62,90.1,Moderate
2024-03-10,Hyderabad,17.39,78.49,43.52,74.77,33.01,18.32,1.415,52.49,15.25,54.8,1.7,1.11,94.2,Moderate
2024-03-11,Hyderabad,17.39,78.49,33.8,42.36,24.4,8.55,1.172,30.37,17.86,62.1,3.68,1.46,66.7,Low
2024-03-12,Hyderabad,17.39,78.49,51.74,68.12,41.26,13.26,1.86,43.53,15.16,69.7,0.83,2.37,97.1,Moderate
2024-03-13,Hyderabad,17.39,78.49,37.79,51.43,36.96,8.93,1.647,39.59,18.52,58.1,4.0,4.48,76.2,Low
2024-03-14,Hyderabad,17.39,78.49,32.09,61.71,31.19,15.19,1.602,38.36,18.09,59.0,3.1,0.64,59.1,Low
2024-03-15,Hyderabad,17.39,78.49,26.55,53.25,28.3,10.97,1.36,45.24,19.19,43.0,2.63,4.15,51.2,Low
2024-03-16,Hyderabad,17.39,78.49,29.23,52.15,23.17,11.44,1.975,54.22,16.59,41.8,2.34,1.07,61.6,Low
2024-03-17,Hyderabad,17.39,78.49,38.22,69.66,37.44,14.81,1.281,46.13,18.05,100.0,1.16,1.99,53.6,Moderate
2024-03-18,Hyderabad,17.39,78.49,46.91,61.58,24.49,16.5,2.117,33.02,16.95,70.3,1.25,0.89,79.6,Moderate
2024-03-19,Hyderabad,17.39,78.49,47.57,69.16,28.01,10.74,1.634,40.94,16.9,33.2,1.88,1.03,83.6,Low
2024-03-20,Hyderabad,17.39,78.49,36.15,55.42,38.2,12.29,1.793,45.56,18.13,58.1,1.99,1.13,65.4,Low
2024-03-21,Hyderabad,17.39,78.49,22.72,43.52,20.88,8.75,0.989,52.27,18.55,60.6,3.88,1.06,39.3,Low
2024-03-22,Hyderabad,17.39,78.49,49.77,105.83,28.36,16.37,2.431,40.74,20.13,26.9,1.32,1.85,92.7,Moderate
2024-03-23,Hyderabad,17.39,78.49,44.04,58.3,22.19,6.1,2.097,43.16,20.88,49.7,1.77,2.25,83.9,Moderate
2024-03-24,Hyderabad,17.39,78.49,40.31,66.18,34.27,18.47,1.144,44.31,20.88,62.8,0.5,0.7,84.8,Low
2024-03-25,Hyderabad,17.39,78.49,39.93,65.29,34.91,11.26,1.978,48.06,22.32,79.5,2.66,1.76,80.8,Low
2024-03-26,Hyderabad,17.39,78.49,35.3,63.68,28.43,5.32,1.561,27.17,17.72,79.1,2.47,0.73,78.5,Moderate
2024-03-27,Hyderabad,17.39,78.49,24.6,34.03,15.54,11.25,1.556,55.33,21.95,49.5,3.72,1.8,50.5,Low
2024-03-28,Hyderabad,17.39,78.49,22.06,29.48,22.33,7.66,1.244,44.89,14.43,50.2,4.65,0.52,54.9,Low
2024-03-29,Hyderabad,17.39,78.49,25.66,61.76,20.12,10.61,1.277,44.84,23.61,48.3,3.08,1.32,68.2,Low
2024-03-30,Hyderabad,17.39,78.49,25.56,51.38,28.49,10.88,0.915,34.9,19.4,58.9,1.5,1.34,46.2,Low
2024-03-31,Hyderabad,17.39,78.49,20.5,47.72,29.52,13.18,1.078,46.76,21.63,68.6,2.73,0.41,33.9,Low
2024-04-01,Hyderabad,17.39,78.49,27.25,42.88,26.8,5.24,1.342,59.18,20.18,40.2,2.8,1.04,45.9,Low
2024-04-02,Hyderabad,17.39,78.49,36.63,64.29,30.01,12.79,1.053,38.24,21.2,53.4,2.41,0.58,67.5,Low
2024-04-03,Hyderabad,17.39,78.49,42.96,78.13,37.79,15.69,1.379,29.63,21.81,47.4,1.25,1.75,90.8,Low
2024-04-04,Hyderabad,17.39,78.49,36.83,55.67,36.42,7.78,1.544,45.91,19.6,44.8,2.87,0.69,74.6,Low
2024-04-05,Hyderabad,17.39,78.49,35.88,57.24,21.73,13.76,1.652,42.76,19.6,48.9,1.1,0.97,70.4,Low
2024-04-06,Hyderabad,17.39,78.49,28.77,47.39,27.4,13.25,1.249,40.98,13.31,84.6,2.38,1.67,48.5,Low
2024-04-07,Hyderabad,17.39,78.49,19.71,19.89,16.17,8.33,1.605,32.37,20.41,83.5,2.13,2.63,30.9,Low
2024-04-08,Hyderabad,17.39,78.49,36.87,57.38,24.21,5.95,1.394,45.68,19.31,79.5,0.2,3.55,68.0,Low
2024-04-09,Hyderabad,17.39,78.49,33.28,41.48,32.43,11.74,1.651,48.47,21.66,32.4,3.17,2.12,63.1,Low
2024-04-10,Hyderabad,17.39,78.49,16.12,31.15,15.23,8.16,1.509,11.48,23.21,62.4,4.89,0.5,10.0,Low
2024-04-11,Hyderabad,17.39,78.49,46.55,93.01,30.59,17.26,1.511,42.86,20.0,94.2,2.06,0.1,95.0,Moderate
2024-04-12,Hyderabad,17.39,78.49,39.41,65.88,35.1,11.21,1.93,48.77,21.39,64.5,1.77,0.72,80.5,Moderate
2024-04-13,Hyderabad,17.39,78.49,16.28,34.2,23.11,11.69,1.094,36.95,18.11,47.6,3.53,1.89,25.3,Low
2024-04-14,Hyderabad,17.39,78.49,30.31,39.04,17.61,12.03,1.169,26.76,21.36,67.6,0.99,1.12,69.6,Low
2024-04-15,Hyderabad,17.39,78.49,15.47,27.1,20.06,10.08,1.583,45.8,21.23,54.9,2.5,0.93,37.1,Low
2024-04-16,Hyderabad,17.39,78.49,36.66,67.98,26.86,7.94,2.017,60.73,24.02,52.9,2.75,0.34,78.5,Low
2024-04-17,Hyderabad,17.39,78.49,34.48,65.77,22.75,9.25,1.41,45.87,20.69,63.1,1.84,6.82,52.4,Low
2024-04-18,Hyderabad,17.39,78.49,53.09,83.11,43.88,13.58,2.182,58.53,19.19,66.6,2.39,0.7,108.7,Moderate
2024-04-19,Hyderabad,17.39,78.49,46.56,44.39,31.76,12.38,2.028,44.83,21.8,57.0,1.51,2.31,84.3,Low
2024-04-20,Hyderabad,17.39,78.49,29.82,46.63,25.88,10.63,1.401,43.33,25.98,59.5,1.82,1.5,58.4,Low
2024-04-21,Hyderabad,17.39,78.49,11.78,12.8,24.42,11.44,1.682,39.34,21.41,44.6,3.23,1.52,10.0,Low
2024-04-22,Hyderabad,17.39,78.49,21.56,45.45,23.55,10.26,1.209,56.85,25.13,59.6,1.48,0.4,28.0,Low
2024-04-23,Hyderabad,17.39,78.49,28.58,33.7,18.67,12.95,1.193,33.39,21.76,71.3,1.82,0.18,49.0,Low
2024-04-24,Hyderabad,17.39,78.49,31.15,63.6,26.14,11.35,1.444,37.88,18.63,62.1,1.68,0.58,49.0,Moderate
2024-04-25,Hyderabad,17.39,78.49,12.8,17.78,21.81,10.37,1.037,42.95,24.27,58.2,3.05,0.75,36.2,Low
2024-04-26,Hyderabad,17.39,78.49,33.54,53.15,27.77,9.77,1.357,47.9,28.84,39.2,2.05,0.06,52.8,Low
2024-04-27,Hyderabad,17.39,78.49,34.39,58.59,32.53,6.94,1.419,44.16,23.21,78.4,1.51,0.43,73.4,Moderate
2024-04-28,Hyderabad,17.39,78.49,7.25,9.76,22.11,11.21,0.571,34.4,22.01,43.9,2.85,7.5,16.6,Low
2024-04-29,Hyderabad,17.39,78.49,37.03,75.23,30.78,14.24,1.731,33.98,22.45,72.0,0.2,0.32,101.2,Moderate
2024-04-30,Hyderabad,17.39,78.49,28.14,52.02,24.31,12.71,0.982,57.65,22.02,56.4,0.32,0.48,55.4,Moderate
2024-05-01,Hyderabad,17.39,78.49,29.41,65.1,25.78,8.51,1.722,46.67,28.8,74.3,2.8,0.1,74.0,Low
2024-05-02,Hyderabad,17.39,78.49,5.0,14.16,26.61,11.74,1.116,47.01,24.1,78.1,4.59,1.34,10.0,Low
2024-05-03,Hyderabad,17.39,78.49,18.55,29.71,13.63,10.11,1.072,41.47,19.37,57.7,1.92,1.46,24.0,Low
2024-05-04,Hyderabad,17.39,78.49,5.0,8.0,22.63,8.97,0.802,50.41,27.98,16.7,2.86,0.1,12.6,Low
2024-05-05,Hyderabad,17.39,78.49,18.72,30.08,24.07,7.84,0.999,40.44,26.6,31.9,0.9,4.48,47.9,Low
2024-05-06,Hyderabad,17.39,78.49,10.18,11.96,15.45,7.53,1.02,54.97,22.94,48.3,2.61,0.42,13.0,Low
2024-05-07,Hyderabad,17.39,78.49,26.25,25.91,24.45,8.71,1.849,51.6,23.85,49.3,2.7,2.76,56.8,Low
2024-05-08,Hyderabad,17.39,78.49,22.36,19.26,26.15,11.29,1.358,45.21,24.14,67.9,3.13,0.41,44.9,Low
2024-05-09,Hyderabad,17.39,78.49,17.35,38.37,14.48,7.66,1.039,53.8,26.59,93.7,1.63,1.82,35.1,Low
2024-05-10,Hyderabad,17.39,78.49,5.0,9.34,17.9,8.38,1.425,45.44,23.18,74.0,4.67,0.85,11.5,Low
2024-05-11,Hyderabad,17.39,78.49,23.78,60.12,26.52,8.72,1.175,41.59,23.44,62.0,1.39,0.01,51.0,Low
2024-05-12,Hyderabad,17.39,78.49,6.6,8.04,13.25,4.82,0.846,55.23,25.88,84.8,4.2,1.56,10.0,Low
2024-05-13,Hyderabad,17.39,78.49,17.46,40.77,22.11,9.87,1.788,44.99,23.96,61.6,1.25,4.34,37.1,Low
2024-05-14,Hyderabad,17.39,78.49,23.71,41.25,30.56,10.72,1.485,38.21,22.46,77.7,3.37,0.52,49.9,Low
2024-05-15,Hyderabad,17.39,78.49,15.16,30.09,21.63,9.7,1.468,58.82,24.76,70.5,4.0,0.13,22.7,Low
2024-05-16,Hyderabad,17.39,78.49,15.27,27.06,16.46,1.0,1.303,45.86,28.55,35.8,4.94,4.19,10.0,Low
2024-05-17,Hyderabad,17.39,78.49,5.0,18.34,9.25,11.54,1.073,50.91,25.11,79.9,2.35,4.71,17.5,Low
2024-05-18,Hyderabad,17.39,78.49,12.07,26.26,10.86,9.14,1.257,58.14,23.57,92.1,0.61,5.13,17.6,Low
2024-05-19,Hyderabad,17.39,78.49,13.15,18.65,24.82,6.44,1.302,37.59,28.91,60.4,3.44,1.58,29.8,Low
2024-05-20,Hyderabad,17.39,78.49,23.06,38.67,22.45,15.95,1.92,43.97,28.09,77.5,1.67,2.38,35.9,Low
2024-05-21,Hyderabad,17.39,78.49,23.71,38.3,23.18,10.41,0.953,52.32,22.37,73.8,1.26,0.04,49.0,Low
2024-05-22,Hyderabad,17.39,78.49,12.18,21.98,18.58,11.38,0.371,43.92,23.96,62.1,1.81,2.6,21.3,Low
2024-05-23,Hyderabad,17.39,78.49,26.82,50.7,21.12,11.03,1.273,41.47,24.62,60.7,1.45,0.69,49.5,Low
2024-05-24,Hyderabad,17.39,78.49,8.64,8.85,27.04,1.96,0.56,45.81,25.1,81.6,3.35,0.21,14.7,Low
2024-05-25,Hyderabad,17.39,78.49,20.06,29.83,25.81,13.53,1.264,44.08,27.22,57.0,2.69,1.81,41.2,Low
2024-05-26,Hyderabad,17.39,78.49,15.4,26.92,28.09,6.12,0.779,44.32,26.75,58.7,3.26,0.95,12.5,Low
2024-05-27,Hyderabad,17.39,78.49,15.57,8.52,14.89,12.74,1.139,49.8,26.1,79.9,3.46,1.82,38.3,Low
2024-05-28,Hyderabad,17.39,78.49,5.09,10.86,20.12,8.09,1.239,48.59,26.9,81.3,2.04,1.88,19.8,Low
2024-05-29,Hyderabad,17.39,78.49,12.7,25.44,23.05,6.68,0.923,59.62,23.03,91.0,3.28,1.04,28.2,Low
2024-05-30,Hyderabad,17.39,78.49,16.14,8.0,15.42,2.31,0.925,48.18,22.94,58.7,3.86,4.23,11.1,Low
2024-05-31,Hyderabad,17.39,78.49,15.16,18.17,16.38,8.07,1.35,60.66,28.59,47.5,4.59,0.37,35.7,Low
2024-06-01,Hyderabad,17.39,78.49,17.47,33.0,17.44,6.72,0.948,48.3,28.76,84.3,2.68,2.05,34.2,Low
2024-06-02,Hyderabad,17.39,78.49,19.54,16.49,27.23,10.01,1.184,60.8,28.72,44.8,2.19,1.94,50.2,Low
2024-06-03,Hyderabad,17.39,78.49,16.1,30.6,22.11,6.31,1.097,45.71,26.74,61.9,1.43,0.02,27.0,Low
2024-06-04,Hyderabad,17.39,78.49,25.92,45.39,20.93,12.68,0.962,56.05,28.64,65.0,2.04,1.79,48.3,Low
2024-06-05,Hyderabad,17.39,78.49,24.85,48.94,27.5,8.87,1.588,46.82,25.48,94.5,2.5,2.9,58.8,Low
2024-06-06,Hyderabad,17.39,78.49,10.48,25.99,15.79,7.67,0.709,59.6,24.88,69.0,2.77,6.22,10.0,Low
2024-06-07,Hyderabad,17.39,78.49,25.7,38.22,24.99,16.42,1.593,39.93,27.75,50.5,0.96,1.29,44.6,Low
2024-06-08,Hyderabad,17.39,78.49,11.75,28.33,19.12,11.46,1.161,44.31,29.24,68.5,2.03,0.35,22.4,Low
2024-06-09,Hyderabad,17.39,78.49,12.32,28.0,15.47,7.27,0.752,50.48,27.41,89.1,2.26,0.48,10.0,Low
2024-06-10,Hyderabad,17.39,78.49,12.71,22.22,24.5,10.31,0.969,40.68,30.59,41.8,1.81,3.38,15.2,Low
2024-06-11,Hyderabad,17.39,78.49,16.59,27.25,21.44,4.83,1.398,58.71,27.92,49.4,1.79,5.08,33.9,Low
2024-06-12,Hyderabad,17.39,78.49,6.54,8.0,6.4,6.38,0.864,46.83,28.34,84.9,2.88,3.71,15.0,Low
2024-06-13,Hyderabad,17.39,78.49,5.0,8.0,16.2,7.93,1.557,53.34,30.85,71.4,1.38,11.74,25.4,Low
2024-06-14,Hyderabad,17.39,78.49,5.0,15.82,24.5,6.25,0.628,56.5,28.26,54.3,3.02,0.56,20.1,Low
2024-06-15,Hyderabad,17.39,78.49,15.96,32.39,9.93,6.57,1.483,51.8,27.38,66.6,1.26,3.83,18.6,Low
2024-06-16,Hyderabad,17.39,78.49,7.85,8.0,22.59,10.64,0.492,43.01,30.7,70.9,2.73,1.04,21.5,Low
2024-06-17,Hyderabad,17.39,78.49,27.37,26.17,26.08,8.9,1.288,35.97,29.43,52.6,1.22,2.82,52.4,Moderate
2024-06-18,Hyderabad,17.39,78.49,9.29,8.0,12.59,6.48,1.292,34.18,26.51,61.4,3.83,1.5,17.2,Low
2024-06-19,Hyderabad,17.39,78.49,14.83,35.28,20.46,7.65,0.556,39.72,26.55,92.1,3.33,0.95,19.3,Low
2024-06-20,Hyderabad,17.39,78.49,5.0,12.1,11.53,6.5,0.994,43.23,30.94,75.1,4.01,3.59,28.3,Low
2024-06-21,Hyderabad,17.39,78.49,23.5,58.81,16.06,12.63,0.963,40.29,28.49,87.3,1.54,1.3,66.2,Low
2024-06-22,Hyderabad,17.39,78.49,9.24,27.07,20.5,9.73,0.613,52.8,32.43,69.9,0.99,3.46,22.8,Low
2024-06-23,Hyderabad,17.39,78.49,7.64,28.24,19.42,4.27,0.753,37.99,30.42,62.1,0.99,5.6,10.0,Low
2024-06-24,Hyderabad,17.39,78.49,18.19,34.29,12.87,13.72,1.017,34.44,29.06,75.3,2.23,0.69,24.5,Low
2024-06-25,Hyderabad,17.39,78.49,5.0,8.0,14.47,11.64,0.769,50.75,31.63,56.9,3.7,1.6,10.0,Low
2024-06-26,Hyderabad,17.39,78.49,5.0,8.0,17.25,7.6,0.739,62.22,27.37,76.3,3.29,4.46,18.0,Low
2024-06-27,Hyderabad,17.39,78.49,10.37,28.13,11.23,6.05,0.769,41.39,31.29,66.2,3.25,2.88,10.0,Low
2024-06-28,Hyderabad,17.39,78.49,28.02,34.31,30.49,10.8,0.611,45.32,29.01,66.5,1.09,1.2,62.5,Low
2024-06-29,Hyderabad,17.39,78.49,5.0,13.83,13.46,6.74,1.305,48.05,28.71,66.9,3.72,0.88,10.0,Low
2024-06-30,Hyderabad,17.39,78.49,9.28,13.72,20.56,10.39,1.614,57.19,30.56,56.7,3.32,1.91,20.8,Low
2024-07-01,Hyderabad,17.39,78.49,20.11,42.52,25.57,9.83,1.347,53.3,27.12,91.8,1.87,0.41,47.8,Low
2024-07-02,Hyderabad,17.39,78.49,28.02,36.57,20.53,14.49,1.29,42.42,28.01,48.4,0.2,2.88,75.3,Low
2024-07-03,Hyderabad,17.39,78.49,7.71,8.0,19.75,3.91,0.678,55.0,27.2,74.6,1.58,3.14,20.9,Low
2024-07-04,Hyderabad,17.39,78.49,5.0,15.69,17.68,6.62,0.993,49.73,31.19,52.2,2.34,0.78,10.0,Low
2024-07-05,Hyderabad,17.39,78.49,5.0,8.0,19.09,9.27,0.994,54.95,29.14,85.0,4.28,0.17,13.0,Low
2024-07-06,Hyderabad,17.39,78.49,5.0,16.81,14.96,6.97,0.648,63.05,29.58,68.0,2.73,0.19,12.5,Low
2024-07-07,Hyderabad,17.39,78.49,5.0,10.75,21.88,7.19,0.859,31.69,30.58,74.2,2.41,3.6,10.2,Low
2024-07-08,Hyderabad,17.39,78.49,5.0,8.0,20.62,5.03,1.129,36.73,27.16,78.6,4.3,0.15,10.4,Low
2024-07-09,Hyderabad,17.39,78.49,5.0,13.12,24.67,14.07,0.997,37.58,28.23,76.9,4.26,1.91,10.0,Low
2024-07-10,Hyderabad,17.39,78.49,5.0,8.0,22.36,7.9,0.896,39.72,32.46,74.3,2.92,1.61,12.4,Low
2024-07-11,Hyderabad,17.39,78.49,5.47,14.2,10.61,10.53,0.957,48.74,27.18,77.1,3.2,0.1,10.0,Low
2024-07-12,Hyderabad,17.39,78.49,5.0,8.0,14.33,6.14,0.698,50.26,31.67,76.8,3.92,3.45,20.4,Low
2024-07-13,Hyderabad,17.39,78.49,7.45,18.74,20.08,7.31,0.943,62.06,29.2,64.7,1.67,2.36,11.8,Low
2024-07-14,Hyderabad,17.39,78.49,12.88,13.94,24.78,9.0,1.09,59.41,30.67,67.2,2.95,0.78,11.7,Low
2024-07-15,Hyderabad,17.39,78.49,5.44,8.0,13.83,13.31,0.703,51.05,30.06,68.0,2.01,0.24,16.5,Low
2024-07-16,Hyderabad,17.39,78.49,5.0,21.89,17.17,12.46,0.876,47.59,29.44,60.8,1.39,2.76,18.8,Low
2024-07-17,Hyderabad,17.39,78.49,14.44,24.48,21.93,15.5,1.366,53.12,30.05,63.5,3.06,1.84,28.8,Low
2024-07-18,Hyderabad,17.39,78.49,5.96,8.0,16.92,13.0,1.234,52.15,30.34,91.5,3.75,1.82,10.0,Low
2024-07-19,Hyderabad,17.39,78.49,5.0,8.0,22.05,12.81,0.27,44.77,29.11,50.0,4.62,3.02,10.0,Low
2024-07-20,Hyderabad,17.39,78.49,5.0,8.0,12.24,7.8,0.491,53.1,26.24,97.1,3.38,2.48,14.7,Low
2024-07-21,Hyderabad,17.39,78.49,5.0,11.27,19.6,6.39,1.203,45.22,31.52,63.7,3.79,3.86,32.1,Low
2024-07-22,Hyderabad,17.39,78.49,6.35,8.0,13.69,12.42,1.062,47.32,28.14,81.0,2.29,2.75,14.1,Low
2024-07-23,Hyderabad,17.39,78.49,26.28,39.22,26.66,8.46,1.465,45.12,29.05,71.7,0.78,0.55,52.6,Low
2024-07-24,Hyderabad,17.39,78.49,11.57,14.47,14.86,10.66,0.633,43.12,29.14,68.9,1.77,0.8,27.0,Low
2024-07-25,Hyderabad,17.39,78.49,5.0,8.0,15.72,6.63,0.931,43.04,28.1,80.0,2.95,5.87,10.0,Low
2024-07-26,Hyderabad,17.39,78.49,17.43,32.52,26.01,6.59,1.329,46.33,24.47,97.2,1.82,0.48,45.1,Low
2024-07-27,Hyderabad,17.39,78.49,5.0,17.95,12.4,8.61,1.036,47.52,29.23,69.8,4.69,0.76,10.0,Low
2024-07-28,Hyderabad,17.39,78.49,5.0,8.0,17.47,5.8,0.698,38.5,28.41,71.0,3.89,6.97,10.0,Low
2024-07-29,Hyderabad,17.39,78.49,5.0,8.0,20.25,7.53,0.742,60.95,27.0,63.3,2.27,1.95,10.0,Low
2024-07-30,Hyderabad,17.39,78.49,5.0,9.06,16.56,11.0,1.001,61.16,26.71,100.0,4.48,2.85,10.0,Low
2024-07-31,Hyderabad,17.39,78.49,5.42,8.0,15.93,7.91,0.972,61.29,28.82,89.0,3.24,2.16,10.0,Low
2024-08-01,Hyderabad,17.39,78.49,5.0,8.0,17.15,11.37,1.29,58.52,31.81,88.2,4.38,2.01,10.0,Low
2024-08-02,Hyderabad,17.39,78.49,17.98,28.55,17.3,8.41,0.506,46.05,28.07,71.8,2.3,0.61,30.4,Low
2024-08-03,Hyderabad,17.39,78.49,5.0,8.0,20.82,9.45,0.736,42.2,33.23,42.8,3.4,4.91,24.5,Low
2024-08-04,Hyderabad,17.39,78.49,9.01,9.36,22.06,5.86,1.352,39.61,27.84,78.4,2.24,1.46,19.0,Low
2024-08-05,Hyderabad,17.39,78.49,5.0,18.52,25.62,12.3,0.574,35.37,31.33,44.3,2.52,1.46,10.0,Low
2024-08-06,Hyderabad,17.39,78.49,6.17,10.59,18.9,2.56,0.965,45.67,28.99,61.6,3.82,0.95,15.9,Low
2024-08-07,Hyderabad,17.39,78.49,5.0,8.0,22.46,9.27,1.33,35.0,29.75,85.5,4.69,2.09,10.0,Low
2024-08-08,Hyderabad,17.39,78.49,5.0,8.0,14.66,10.07,0.614,49.4,29.66,62.2,2.65,1.71,20.5,Low
2024-08-09,Hyderabad,17.39,78.49,10.26,31.38,21.31,1.3,1.112,49.82,28.63,60.5,2.84,0.97,30.3,Low
2024-08-10,Hyderabad,17.39,78.49,15.55,31.42,16.31,4.67,1.683,42.55,27.38,38.8,1.5,0.87,27.5,Low
2024-08-11,Hyderabad,17.39,78.49,5.0,8.0,18.3,3.95,0.537,44.44,30.23,81.4,2.26,0.25,10.0,Low
2024-08-12,Hyderabad,17.39,78.49,5.0,13.37,15.56,8.18,0.328,46.75,25.45,76.8,3.07,3.08,11.3,Low
2024-08-13,Hyderabad,17.39,78.49,6.54,8.0,22.34,7.8,1.25,52.29,27.85,63.2,1.07,5.59,10.0,Low
2024-08-14,Hyderabad,17.39,78.49,12.33,13.75,9.73,8.16,0.914,45.79,31.89,75.9,2.01,3.71,11.1,Low
2024-08-15,Hyderabad,17.39,78.49,15.58,31.23,19.99,11.28,1.106,60.96,30.27,46.1,1.23,5.78,29.7,Low
2024-08-16,Hyderabad,17.39,78.49,9.57,20.06,17.24,15.56,1.022,40.96,29.39,56.2,2.73,0.14,10.4,Low
2024-08-17,Hyderabad,17.39,78.49,15.53,16.28,24.05,6.49,1.482,42.26,28.57,73.0,3.53,1.4,27.8,Low
2024-08-18,Hyderabad,17.39,78.49,6.34,9.22,14.08,9.6,0.851,44.14,28.23,83.2,2.89,0.53,20.2,Low
2024-08-19,Hyderabad,17.39,78.49,15.66,28.37,18.77,9.62,1.414,45.23,27.68,69.4,2.19,0.47,28.5,Low
2024-08-20,Hyderabad,17.39,78.49,8.85,13.05,24.62,12.0,1.21,49.84,29.87,51.3,1.35,0.71,22.4,Low
2024-08-21,Hyderabad,17.39,78.49,26.58,40.87,21.6,4.34,1.338,50.17,28.24,62.3,0.66,0.05,67.8,Low
2024-08-22,Hyderabad,17.39,78.49,16.98,20.18,19.41,4.87,1.457,43.79,26.63,86.3,2.53,3.56,26.9,Low
2024-08-23,Hyderabad,17.39,78.49,5.0,18.86,22.68,5.26,0.998,60.84,29.44,60.4,4.25,0.85,25.8,Low
2024-08-24,Hyderabad,17.39,78.49,25.28,53.22,13.94,7.26,1.287,31.66,29.05,73.1,2.2,1.55,43.0,Low
2024-08-25,Hyderabad,17.39,78.49,6.09,8.0,19.47,9.23,1.817,50.02,28.28,75.7,2.43,1.55,10.0,Low
2024-08-26,Hyderabad,17.39,78.49,18.55,20.57,23.52,8.37,0.593,47.56,30.13,60.8,2.0,0.0,35.5,Low
2024-08-27,Hyderabad,17.39,78.49,19.8,30.98,23.56,3.98,0.866,36.78,31.45,69.3,1.22,0.21,36.3,Low
2024-08-28,Hyderabad,17.39,78.49,5.0,14.36,8.41,6.22,0.609,38.01,32.43,41.8,3.73,6.44,10.0,Low
2024-08-29,Hyderabad,17.39,78.49,5.0,10.44,10.18,3.66,0.784,48.79,28.23,59.9,3.32,1.85,22.7,Low
2024-08-30,Hyderabad,17.39,78.49,29.78,53.3,21.74,8.64,1.455,53.59,25.31,69.0,0.82,2.06,66.7,Low
2024-08-31,Hyderabad,17.39,78.49,5.0,10.19,12.93,7.84,0.842,51.37,29.22,77.9,1.09,2.43,10.0,Low
2024-09-01,Hyderabad,17.39,78.49,10.27,8.0,22.22,6.62,1.68,46.27,26.59,87.7,4.05,1.61,16.1,Low
2024-09-02,Hyderabad,17.39,78.49,14.2,20.28,18.17,12.9,0.94,44.78,29.14,60.9,1.5,0.67,26.0,Low
2024-09-03,Hyderabad,17.39,78.49,10.03,14.34,25.8,15.52,0.69,42.89,26.1,75.0,2.45,3.97,10.0,Low
